"Review.."	"Brand"	"Variety"	"Style"	"Country"	"Stars"	"Top.Ten"
1726	"Vina Acecook"	"Oh! Ricey Pho Ga"	"Bowl"	"Vietnam"	3	"None"
1725	"A-Sha Dry Noodle"	"Veggie Noodle Black Sesame Noodle"	"Pack"	"Taiwan"	3.25	"None"
1724	"Pirkka"	"Nuudeli Liha Nudlar Kott"	"Pack"	"Finland"	3.5	"None"
1723	"Baixiang Noodles"	"Artificial Beef Instant Noodles With Soup Base"	"Pack"	"China"	3.75	"None"
1722	"CarJEN"	"Otentiq Cheezy Curry Instant Noodles"	"Pack"	"Malaysia"	4.5	"None"
1721	"Salam Mie"	"Mi Goreng Dengan Abon"	"Pack"	"Indonesia"	4.25	"None"
1720	"Mamee"	"Chef Lontong Flavour"	"Cup"	"Malaysia"	5	"None"
1719	"Wai Wai"	"Grilled Pork Flavour Instant Noodles"	"Bowl"	"Thailand"	2.5	"None"
1718	"Vina Acecook"	"Hao Hao Sate Onion Flavour"	"Cup"	"Vietnam"	2.5	"None"
1717	"Lee Fah Mee"	"Sarawak White Laksa Instant Noodle"	"Pack"	"Sarawak"	4	"None"
1716	"Mama"	"Instant Noodles Egg Protein Noodles"	"Pack"	"Myanmar"	3.5	"None"
1715	"Yum Yum"	"Instant Noodles Minced Pork Flavor"	"Pack"	"Thailand"	3.75	"None"
1714	"Master Kong"	"Sichuan Hot Spicy Fish"	"Pack"	"China"	3.75	"None"
1713	"CarJEN"	"Otentiq Cheezy Mushroom Instant Noodles"	"Pack"	"Malaysia"	5	"None"
1712	"Sakurai Foods"	"Organic Miso Ramen"	"Pack"	"Japan"	4.5	"None"
1711	"Hao Way"	"Vegetarian Penang Laksa"	"Pack"	"Malaysia"	4	"None"
1710	"Chering Chang"	"Instant Non-Fried Noodles Vegetable Curry Flavor"	"Pack"	"Taiwan"	5	"None"
1709	"Asia Gold"	"Instant Noodles With Shrimp Flavouring"	"Pack"	"Hungary"	4	"None"
1708	"The Kitchen Food"	"Sibu Instant Kampua Original"	"Pack"	"Sarawak"	4	"None"
1707	"Azami"	"Hot & Spicy Flavour Noodle Soup"	"Bowl"	"Canada"	3.5	"None"
1706	"Maggi"	"Hot Cup Goreng Perencah Cili Fiesta"	"Cup"	"Malaysia"	4.75	"None"
1705	"Premiere"	"Gold Bihun Kari Heritage Instant Rice Vermicelli"	"Pack"	"Malaysia"	4.5	"None"
1704	"Baixiang Noodles"	"Sour & Spicy Flavour"	"Pack"	"China"	3.75	"None"
1703	"7 Select/Nissin"	"Super Tom Yum Shrimp"	"Cup"	"Thailand"	3.5	"None"
1702	"Samyang Foods"	"Seafood Noodle"	"Cup"	"Japan"	2.75	"None"
1701	"Sakurai Foods"	"Organic Shoyu Ramen"	"Pack"	"Japan"	4.25	"None"
1700	"A-Sha Dry Noodle"	"Hakka Flat Noodle With Za Jiang Sauce"	"Pack"	"Taiwan"	4	"None"
1699	"Vit's"	"Mi goreng Pedas Chewy & springy"	"Pack"	"Malaysia"	3.5	"None"
1698	"Maruchan"	"Instant Lunch Chicken Tortilla Flavor Ramen Noodles With Vegetables"	"Cup"	"USA"	4	"None"
1697	"The Kitchen Food"	"Instant Kampua Dark Soy Sauce"	"Pack"	"Sarawak"	5	"None"
1696	"Mama"	"Cup Yentafo Tom Yum Mohfai"	"Cup"	"Thailand"	5	"None"
1695	"Mama"	"Cup Shrimp Creamy Tom Yum"	"Cup"	"Thailand"	5	"None"
1694	"Mama"	"Instant Rice Vermicelli Bihun Goreng Original Flavour"	"Pack"	"Thailand"	4.75	"None"
1693	"Mama"	"Instant Noodles coconut Milk Flavour"	"Cup"	"Myanmar"	5	"None"
1692	"Mama"	"Oriental Style Instant Noodles Chicken Flavour"	"Pack"	"Bangladesh"	3.25	"None"
1691	"Mama"	"Instant Cup Noodles Minced Prok Flavor"	"Cup"	"Thailand"	3.5	"None"
1690	"Wugudaochang"	"Sour Bamboo Shoot & Beef If Hot Pot Flavor Noodles"	"Bowl"	"China"	4	"None"
1689	"Wugudaochang"	"Tomato Beef Brisket Flavor Purple Potato Noodle"	"Pack"	"China"	5	"2016 #7"
1688	"Wugudaochang"	"Sea Tangle & Sparerins Flavor Noodles"	"Bowl"	"China"	3.75	"None"
1687	"Wugudaochang"	"Chef's Grains Millet Noodle"	"Pack"	"China"	3.75	"None"
1686	"Wugudaochang"	"Chef's Grains Buckwheat Noodle"	"Pack"	"China"	3.5	"None"
1685	"Wugudaochang"	"Chef's Grains Pea Noodle"	"Pack"	"China"	4	"None"
1684	"Wugudaochang"	"Sichuan Pepper & Chicken Flavor Noodle"	"Bowl"	"China"	4.5	"None"
1683	"Wugudaochang"	"Sour Soup & Minced Meat Flavor Chef's Grain Naked Oat Noodles"	"Pack"	"China"	5	"None"
1682	"Wugudaochang"	"Sour Bamboo Shoot & Beef If Hot Pot Flavor Noodles"	"Pack"	"China"	4	"None"
1681	"Wugudaochang"	"Sea Tangle & Sparerins Flavor Noodles"	"Bowl"	"China"	3.75	"None"
1680	"Aroi"	"Curry Me! Penang White Curry Soup Noodle"	"Pack"	"Malaysia"	4.5	"None"
1679	"Ten-In"	"Veggie World Vegetarian Braised Beef Instant Noodles"	"Bowl"	"Taiwan"	3.5	"None"
1678	"Nongshim"	"Shin Black Spicy Po-Au-Feu Flavor (Mew Edition)"	"Pack"	"USA"	5	"None"
1677	"Paldo"	"Raobokki Noodle (Export Version)"	"Pack"	"South Korea"	5	"None"
1676	"A1"	"Emporer Herbs Chicken Noodle"	"Pack"	"Malaysia"	4.25	"None"
1675	"Baixiang Noodles"	"Sauerkraut Flavor"	"Pack"	"China"	4.5	"None"
1674	"Emart"	"Dare You! Habanero Ramen (New Edition)"	"Cup"	"South Korea"	3.5	"None"
1673	"Lishan Food Manufacturing"	"Black Cock Brand Vegetarian Chicken Noodle"	"Pack"	"Taiwan"	3.5	"None"
1672	"Azami"	"Chili Seafood Flavor Noodle Soup"	"Cup"	"Canada"	3.25	"None"
1671	"Ah Lai"	"Penang Favourite White Curry Rice Vermicelli"	"Pack"	"Malaysia"	5	"None"
1670	"Tropicana Slim"	"Less Fat Noodles Grilled Chicken"	"Pack"	"Indonesia"	3.75	"None"
1669	"A-One"	"Mi Ly Instant Noodles Mi Chay Vegetarian Flavor"	"Cup"	"Vietnam"	1.25	"None"
1668	"Mama"	"Cup Rice Vermicelli With Clear Soup"	"Cup"	"Thailand"	3.5	"None"
1667	"Deshome"	"Aloe Thin Noodles With Camelia Oil Vegetable Sauce Flavor"	"Pack"	"Taiwan"	5	"None"
1666	"Vifon"	"Curry Instant Noodle With Chicken"	"Cup"	"Vietnam"	3	"None"
1665	"Paldo Vina"	"Koreno Premium Mushroom Flavor"	"Pack"	"Vietnam"	1.5	"None"
1664	"Mamee"	"Oriental Noodles Prawn Flavor"	"Pack"	"Malaysia"	2	"None"
1663	"Vina Acecook"	"King Chef Authentic Kimchi Flavour"	"Pack"	"Vietnam"	4	"None"
1662	"Mama"	"Non-Fried Instant Noodles Ramen Tonkotsu Flavor"	"Pack"	"Thailand"	5	"None"
1661	"Chencun"	"Senior Food Rice Noodle Fragrant Peppery Beef"	"Cup"	"China"	3.75	"None"
1660	"Sau Tao"	"Ho Fan Wonton Soup Flavored"	"Pack"	"Hong Kong"	3	"None"
1659	"United"	"Xi Gon Satay Onion Flavor"	"Pack"	"Vietnam"	2.75	"None"
1658	"ChoripDong"	"Hurricane Rice Cake (Topokki)"	"Bowl"	"South Korea"	5	"None"
1657	"Shan"	"Shoop Instant Noodles Bombay Biryani Flavour"	"Pack"	"Pakistan"	2.75	"None"
1656	"Mama"	"JokCup Instant Porridge Soup Seafood Flavour"	"Cup"	"Thailand"	3.5	"None"
1655	"Baijia"	"Artificial Pickled Vegetable Beef Flavor"	"Pack"	"China"	3	"None"
1654	"MyOri"	"Malaysia Penang White Curry Noodle Super Spicy"	"Pack"	"Malaysia"	5	"None"
1653	"MyOri"	"Malaysia Penang Green Curry Rice Vermicelli"	"Pack"	"Malaysia"	5	"None"
1652	"MyOri"	"Malaysia Penang White Curry Noodle Original"	"Pack"	"Malaysia"	5	"None"
1651	"Ruski"	"Chicken Flavour Instant Noodles"	"Pack"	"Malaysia"	3.75	"None"
1650	"Ottogi"	"Sesame Flavor Ramen Korean Style Instant Noodle"	"Pack"	"South Korea"	4.25	"None"
1649	"Master Kong"	"Seafood Flavour Instant Cooking Noodles"	"Pack"	"China"	4.25	"None"
1648	"Wei Lih"	"Instant Noodles With Onion Flavour"	"Pack"	"Taiwan"	4.25	"None"
1647	"No Name"	"Shrimp Flavour Oriental Noodles And Soup Mix"	"Cup"	"Canada"	2.75	"None"
1646	"New Way"	"Spaghetti Instant Noodles"	"Tray"	"Vietnam"	4	"None"
1645	"Lucky Me!"	"Supreme Jjamppong Korean Style Spicy Seafood Soup"	"Bowl"	"Philippines"	3.75	"None"
1644	"Hao Way"	"Vegetarian Penang Laksa Instant Bowl Noodles"	"Bowl"	"Malaysia"	2	"None"
1643	"Emart"	"Dare You! Habanero Jjajang Ramen"	"Cup"	"South Korea"	3.5	"None"
1642	"Campbell's"	"Hearty Noodles Savoury Beef Flavour"	"Cup"	"Canada"	0.25	"None"
1641	"One Dish Asia"	"Japanese Ramen Noodle"	"Bowl"	"USA"	0	"None"
1640	"Long Jun Hang"	"Taiwan Dried Noodles With Onion Oil Sauce"	"Pack"	"Taiwan"	2	"None"
1639	"Pama"	"Bihun Creamy Tom Yam Flavour"	"Cup"	"Malaysia"	3.75	"None"
1638	"A-Sha Dry Noodle"	"Veggie Noodle Tomato Noodle With Vine Ripened Tomato Sauce"	"Pack"	"Taiwan"	5	"2015 #10"
1637	"Thai Chef"	"Instant Nudelsuppe Huhn Geschmack"	"Pack"	"Germany"	3	"None"
1636	"Shan"	"Shoop Instant Noodles Masala Flavour"	"Pack"	"Pakistan"	3.25	"None"
1635	"Wai Wai"	"Quick Zabb Tom Klong Flavour Instant Noodles"	"Pack"	"Thailand"	2.75	"None"
1634	"Samyang Foods"	"Shoyu Noodle"	"Cup"	"South Korea"	3.5	"None"
1633	"A-One"	"Mi Ly Instant Noodles Mi Bo Beef Flavor"	"Cup"	"Vietnam"	3.5	"None"
1632	"Cintan"	"Mi Segera Mmm... Perisa Kari"	"Pack"	"Malaysia"	3	"None"
1631	"Nissin"	"Donbei Tempura Soba Mini"	"Bowl"	"Japan"	4	"None"
1630	"Nongshim"	"Korean Clay Pot Ramyun"	"Bowl"	"China"	2.5	"None"
1629	"Hao Way"	"Penang Laksa Instant Bowl Noodles"	"Bowl"	"Malaysia"	3.5	"None"
1628	"Azami"	"Kimchee Noodle Soup"	"Cup"	"Canada"	0	"None"
1627	"Vedan"	"Wei Wei A Instant Noodles Hot Beef Flavour"	"Bowl"	"Taiwan"	2.5	"None"
1626	"Nissin"	"Gonbuto Kistune Udon"	"Bowl"	"Japan"	2.75	"None"
1625	"Mama"	"Instant Rice Noodle Soup Spicy Shrimp Flavour"	"Bowl"	"Thailand"	5	"None"
1624	"Baixiang Noodles"	"Artificial Pork Flavour"	"Pack"	"China"	3	"None"
1623	"MyKuali"	"Penang White Curry Noodle (New Improved Tatse)"	"Pack"	"Malaysia"	5	"None"
1622	"Nongshim"	"Quick2 Hot & Spicy Noodle Soup With Habanero & Lime"	"Pack"	"USA"	4	"None"
1621	"Myojo"	"MenWhite Creamy Tonkotsu"	"Bowl"	"Japan"	3	"None"
1620	"Premiere"	"Gold Penang Asam Laksa Bihun"	"Pack"	"Malaysia"	3.25	"None"
1619	"Nissin"	"Chu Qian Yi Ding Tom Yum Instant Noodles With Soup Base"	"Pack"	"Singapore"	3.75	"None"
1618	"Deshome"	"Aloe This Noodles With Camellia Oil Spicy Bean Sauce Flavor"	"Pack"	"Taiwan"	2.5	"None"
1617	"MyKuali"	"Penang Hokkien Prawn Noodle (New Improved Taste)"	"Pack"	"Malaysia"	5	"2015 #7"
1616	"Unif-100"	"Instant Noodles Artificial Spicy Beef Flavor (New Package)"	"Pack"	"China"	3.5	"None"
1615	"Hankow"	"Shanghai Kaiyang Noodle"	"Pack"	"China"	4	"None"
1614	"The Bridge"	"Penang White Curry Noodle"	"Pack"	"Malaysia"	5	"None"
1613	"Maruchan"	"Kaoru Maitake Tempura Udon"	"Bowl"	"Japan"	3.25	"None"
1612	"Shan"	"Shoop Instant Noodles Spicy Lemon Flavour"	"Pack"	"Pakistan"	3.25	"None"
1611	"Lucky Me!"	"Supreme Seafood Flavor Big Cup"	"Bowl"	"Philippines"	4	"None"
1610	"Paldo Vina"	"Koreno Premium Ginseng Flavor"	"Pack"	"Vietnam"	3	"None"
1609	"Mitoku"	"Brown Rice Ramen"	"Pack"	"Japan"	0.25	"None"
1608	"Hao Way"	"Penang Vegetarian Prawn Instant Noodles"	"Pack"	"Malaysia"	4.5	"None"
1607	"Myojo"	"Nyumen Desse Shoyu"	"Bowl"	"Japan"	2.75	"None"
1606	"Maggi"	"Perencah Kari Letup Mi Segera"	"Pack"	"Malaysia"	4	"None"
1605	"Nissin"	"Demae Iccho Mushroom With Vegetables Flavour Macaroni"	"Pack"	"Hong Kong"	3.5	"None"
1604	"Unzen"	"Mushroom Honpo Shiitake Nutritious Noodle"	"Pack"	"Japan"	1	"None"
1603	"Salam Mie"	"Mi Goreng Ala Jawa Dengan Sambal Cabe Asli"	"Pack"	"Indonesia"	5	"None"
1602	"Vina Acecook"	"Mikochi Tom Yum Flavor Instant Noodles"	"Pack"	"Vietnam"	3.5	"None"
1601	"Nongshim"	"Jinjja Jinjja (New)"	"Pack"	"South Korea"	5	"None"
1600	"Chering Chang"	"Instant Non-Fried Noodles Shallot Pork Flavour"	"Pack"	"Taiwan"	5	"None"
1599	"Nissin"	"Top Ramen Super Noodles Tomato"	"Pack"	"India"	3.5	"None"
1598	"Mama"	"Cup Rice Vermicelli Shrimp Creamy Tom Yum"	"Cup"	"Thailand"	4	"None"
1597	"Nissin"	"Original Chow Mein Premium Spicy Chicken Flavor"	"Tray"	"USA"	4	"None"
1596	"Uncle Sun"	"White Curry Noodle More Spicy"	"Pack"	"Malaysia"	3	"None"
1595	"JML"	"Emporer Instant Noodles Spicy Chicken"	"Pack"	"China"	5	"None"
1594	"Acecook"	"Jan Jan Dashi Shoyu Yakisoba"	"Cup"	"Japan"	2.25	"None"
1593	"Nongshim"	"Tteokgukmyun"	"Pack"	"South Korea"	4.25	"None"
1592	"Mom's Dry Noodle"	"Vegan Chilli With Sesame Sauce"	"Pack"	"Taiwan"	5	"None"
1591	"Mi E-Zee"	"Perisa Sayuran"	"Pack"	"Malaysia"	3.5	"None"
1590	"Mi E-Zee"	"Perisa Kari Sayuran"	"Pack"	"Malaysia"	3.75	"None"
1589	"E-mi"	"Mi Perencah Ayam Jagung"	"Pack"	"Malaysia"	3.75	"None"
1588	"Mi E-Zee"	"Perisa Bayam"	"Pack"	"Malaysia"	3.5	"None"
1586	"J.J."	"Snek Mi Perisa Ayam"	"Pack"	"Malaysia"	3.75	"None"
1585	"CarJEN"	"Nyonya Curry Laksa"	"Pack"	"Malaysia"	5	"2015 #4"
1584	"E-mi"	"Mi Perencah Asam Pedas"	"Pack"	"Malaysia"	3.75	"None"
1583	"J.J."	"Snek Mi Perisa BBQ"	"Pack"	"Malaysia"	4	"None"
1582	"Mi E-Zee"	"Perisa Kari / Curry Flavour"	"Pack"	"Malaysia"	4	"None"
1581	"United"	"3 Con Tom Instant Noodles Thailand Sour Shrimp Flavor"	"Pack"	"Vietnam"	2.75	"None"
1580	"Emart"	"Dare You! Habanero Ramen (New Edition)"	"Pack"	"South Korea"	3.75	"None"
1579	"Curry Prince"	"Penang Authentic White Curry Noodle"	"Pack"	"Malaysia"	4	"None"
1578	"Nissin"	"Gonbuto Tempura Udon"	"Bowl"	"Japan"	4	"None"
1577	"Mama"	"Pork Flavour Whole Wheat Noodle"	"Pack"	"Thailand"	3.75	"None"
1576	"Maggi"	"Authentic Indian Noodles Vegetable Atta Masala"	"Pack"	"India"	3.75	"None"
1575	"Paldo"	"Jjajangmen Chajang Noodle King Bowl"	"Bowl"	"South Korea"	5	"None"
1574	"Chering Chang"	"Steam Vegetarian Flavor Noodles"	"Pack"	"Taiwan"	3.5	"None"
1573	"Hao Way"	"Penang White Curry Instant Bowl Noodles"	"Bowl"	"Malaysia"	4.75	"None"
1572	"Master Kong"	"Artificial Seafood Flavor Instant Noodle"	"Pack"	"China"	3.75	"None"
1571	"Econsave"	"Choice Instant Noodles Curry Flavour"	"Pack"	"Malaysia"	3.5	"None"
1570	"Maruchan"	"Big Cup Ramen Corn, Salt & Butter Flavor"	"Bowl"	"Japan"	5	"None"
1569	"Maggi"	"Mi Goreng Perencah Kari Ori"	"Pack"	"Malaysia"	4	"None"
1568	"Mama"	"Instant Noodles Cup Beef Flavour"	"Cup"	"Thailand"	3.5	"None"
1567	"Nissin"	"Emergency Cup Noodle"	"Cup"	"Japan"	4.25	"None"
1566	"Nissin"	"Cup Noodles Tomato Enjoy Noodles With Hot Soup"	"Cup"	"India"	3.25	"None"
1565	"Oyatsu"	"Baby Star Snack Noodle Chicken Flavour"	"Pack"	"Japan"	2.5	"None"
1564	"A-One"	"Mì Ly Instant Noodles Mì Thịt Xào Pork Flavor"	"Cup"	"Vietnam"	3	"None"
1563	"Nongshim"	"Shin Ramyun Noodle Soup (New Edition)"	"Pack"	"USA"	4.25	"None"
1562	"Koka"	"Purple Wheat Noodles Soy & Vinegar Flavor"	"Pack"	"Singapore"	2.75	"None"
1561	"Uncle Sun"	"White Curry Noodle"	"Pack"	"Malaysia"	4.5	"None"
1560	"Kin-Dee"	"Instant Rice Noodle Spicy Seafood"	"Tray"	"Thailand"	3.75	"None"
1559	"Master Kong"	"Spicy Beef Flavor Instant Noodle"	"Pack"	"China"	4	"None"
1558	"No Name"	"Beef Flavour Oriental Noodles And Soup Mix"	"Cup"	"Canada"	2	"None"
1557	"Hao Way"	"Penang Laksa "	"Pack"	"Malaysia"	3.5	"None"
1556	"Ching's Secret"	"Hot Garlic Instant Noodles"	"Pack"	"India"	3.75	"None"
1555	"Ko-Lee"	"Instant Noodles Taste Sensation Mixed Vegetable Flavour"	"Pack"	"UK"	3.5	"None"
1554	"ICA"	"Asia Fast Noodles Snabbnudlar Räksmak"	"Pack"	"Sweden"	3	"None"
1553	"Mamee"	"Mi Segera Perisa Itik"	"Pack"	"Malaysia"	3.75	"None"
1552	"Bamee"	"Oriental Style Instant Noodles Pa-Lo Duck Flavour"	"Pack"	"Thailand"	3.5	"None"
1551	"Myojo"	"Men Black Seafood Tonkotsu"	"Bowl"	"Japan"	3.5	"None"
1550	"Ibumie"	"Penang White CurryMee"	"Pack"	"Malaysia"	5	"None"
1549	"Sapporo Ichiban"	"Chow Mein Japanese Style Noodles Yakisoba"	"Pack"	"Canada"	5	"None"
1548	"Samyang Foods"	"Curry Noodle"	"Cup"	"Japan"	3.75	"None"
1547	"Vedan"	"Volcano Spicy Pork Noodle"	"Bowl"	"Taiwan"	4.25	"None"
1546	"Nissin"	"Demae Rice Vermicelli Beef Flavour"	"Pack"	"Hong Kong"	3.5	"None"
1545	"Nanyang Chef"	"Penang Asam Pedas Hot & Sour Noodle"	"Pack"	"Malaysia"	5	"None"
1544	"Thai Pavilion"	"Pad Thai Instant rice Noodles & Sauce"	"Tray"	"USA"	1.5	"None"
1543	"Maggi"	"2 Minute Noodles Hungrooo Masala Spicy"	"Pack"	"India"	3.75	"None"
1542	"Koka"	"Noodles Beef Flavour"	"Cup"	"Singapore"	2.5	"None"
1541	"Wu-Mu"	"Steam Pork Flavour"	"Pack"	"Taiwan"	3.75	"None"
1540	"Unif-100"	"Instant Noodles Artificial Shallot Beef Flavour"	"Pack"	"China"	4.25	"None"
1539	"New Touch"	"Kimchi Noodle"	"Bowl"	"Japan"	3.5	"None"
1538	"Sau Tao"	"Oat Noodle Tomato Soup Flavored"	"Pack"	"Hong Kong"	4.5	"None"
1537	"Wai Wai"	"Quick Zabb Chili Paste Tom Yum Flavour Instant Noodles"	"Pack"	"Thailand"	3.75	"None"
1536	"Paldo Vina"	"Koreno Premium Shrimp Flavor"	"Pack"	"Vietnam"	3.25	"None"
1535	"Sau Tao"	"Oat Noodle Pork Rib Flavored"	"Pack"	"Hong Kong"	3.5	"None"
1534	"Vit's"	"Seafood Instant Noodles"	"Pack"	"Malaysia"	3.75	"None"
1533	"Miliket"	"Sate Flavor Instant Noodles"	"Pack"	"Vietnam"	3.75	"None"
1532	"Lucky Me!"	"Special Instant Noodles Jjamppong Flavor"	"Pack"	"Philippines"	4.5	"None"
1531	"Lucky Me!"	"Special Instant sopas Chicken Flavor"	"Pack"	"Philippines"	3.75	"None"
1530	"Lucky Me!"	"Spicy Beef Mami Instant Noodle Soup"	"Pack"	"Philippines"	4	"None"
1529	"Lucky Me!"	"Special Instant Curly Spaghetti With Yummy Red Sauce"	"Pack"	"Philippines"	4	"None"
1528	"Lucky Me!"	"Supreme Pinoy Chicken Instant Noodles"	"Cup"	"Philippines"	3.25	"None"
1527	"Lucky Me!"	"Special Baked Mac Style Instant Macaroni"	"Pack"	"Philippines"	4.5	"None"
1526	"Lucky Me!"	"La Paz Batchoy Instant Noodle Soup"	"Pack"	"Philippines"	3.75	"None"
1525	"Pama"	"Instant Kua Teow Tom Yam"	"Cup"	"Malaysia"	3.75	"None"
1524	"Nissin"	"Chu Qian Yi Ding Spicy Sesame Flavour Instant Noodles With Soup Base"	"Pack"	"Singapore"	3.5	"None"
1523	"Paldo"	"Jjamppong Seafood Noodle King Bowl"	"Bowl"	"South Korea"	5	"None"
1522	"Vifon"	"Instant Porridge Seafood Flavour"	"Pack"	"Vietnam"	3.25	"None"
1521	"Maruchan"	"Gotsumori Sauce Yakisoba"	"Tray"	"Japan"	5	"2015 #9"
1520	"Yum Yum"	"Oriental Style Instant Noodles Wasabi Flavour"	"Pack"	"Thailand"	3	"None"
1519	"Ching's Secret"	"Manchurian Instant Noodles"	"Pack"	"India"	3.5	"None"
1518	"Mamee"	"Chef Gold Recipe Bihun Kari Seribu Rasa"	"Pack"	"Malaysia"	4.5	"None"
1517	"Katoz"	"Instant Noodles Spicy Chili"	"Pack"	"Sweden"	3.5	"None"
1516	"Men-Sunaoshi"	"Miso Ramen"	"Pack"	"Japan"	3.75	"None"
1515	"Nongshim"	"Neoguri Udon Seafood & Mild"	"Pack"	"South Korea"	4	"None"
1514	"Maggi"	"Royale Penang Seafood Curry"	"Pack"	"Malaysia"	4.5	"None"
1513	"Mama"	"Instant Noodles Tom Yum Pork Flavour"	"Pack"	"Thailand"	4	"None"
1512	"Chewy"	"Japanese Fried Ramen Noodles Kyoto Barbecue Sauce Flavour"	"Pack"	"Hong Kong"	1.75	"None"
1511	"Long Jun Hang"	"Tainan Yi Mien With Sesame Oil Sauce"	"Pack"	"Taiwan"	3.25	"None"
1510	"Knorr"	"Quick Serve Macaroni Wonton Broth"	"Pack"	"Hong Kong"	3.25	"None"
1509	"Nissin"	"Donbei Kitsune Udon Mini"	"Bowl"	"Japan"	3.5	"None"
1508	"Mamee"	"Chef Gold Recipe Mi Kari Seribu Rasa"	"Pack"	"Malaysia"	5	"2015 #6"
1507	"Nissin"	"Chu Qian Yi Ding Prawn Flavour Instant Noodles With Soup Base"	"Pack"	"Singapore"	3.5	"None"
1506	"Nissin"	"Cup Noodles Mug Noodles Spicy Vegetable"	"Pack"	"India"	3.75	"None"
1505	"Shan"	"Shoop Instant Noodles BBQ Flavour"	"Pack"	"Pakistan"	3.25	"None"
1504	"Master Kong"	"Stewed Beef Flavor Cooking Noodle"	"Pack"	"China"	4.25	"None"
1503	"Nongshim"	"Bowl Noodle Soup Shrimp Habanero Lime Flavor"	"Bowl"	"USA"	3.25	"None"
1502	"JML"	"Artificial Pork Flavor Noodles"	"Pack"	"China"	4	"None"
1501	"Acecook"	"Ohmori Chukafu Yakisoba"	"Tray"	"Japan"	3.25	"None"
1500	"MyKuali"	"Penang Red Tom Yum Goong Noodle"	"Pack"	"Malaysia"	5	"2015 #1"
1499	"United"	"Instant Noodles Xi Gon Artificial Stewed Beef Flavor"	"Pack"	"Vietnam"	3.25	"None"
1498	"Samyang Foods"	"Sogokimyun Hot Flavor Noodle Soup"	"Pack"	"South Korea"	3.5	"None"
1497	"Nissin"	"Easy Fideos Picante Lime Shrimp Flavor Ramen Noodle Soup"	"Cup"	"USA"	3.5	"None"
1496	"Master Kong"	"Mianba Pork Ribs Flavor Instant Noodles"	"Pack"	"China"	4.5	"None"
1495	"Super"	"Instant Noodles Mee Goreng"	"Cup"	"Malaysia"	3.75	"None"
1494	"Indomie"	"Pop Mie Chicken Flavour Cup Noodles"	"Cup"	"Indonesia"	3.5	"None"
1493	"Maruchan"	"Magomi-an Kitsune Udon (Eastern Japan Flavor)"	"Bowl"	"Japan"	4.25	"None"
1492	"Wai Wai"	"Quick Zabb Tom Yum Shrimp Flavour Instant Noodles"	"Pack"	"Thailand"	4	"None"
1491	"Ottogi"	"Potato Ramen"	"Pack"	"South Korea"	3.75	"None"
1490	"Nissin"	"Soba Chili Noodles With Japanese Yakisoba Sauce"	"Cup"	"Germany"	3.5	"None"
1489	"Maggi"	"Multigrainz Noodles Spice Remix"	"Pack"	"India"	3.25	"None"
1488	"Mom's Dry Noodle"	"Sichuan Spicy Flavor"	"Pack"	"Taiwan"	5	"None"
1487	"ICA"	"Asia Snabbnudlar Kycklingsmak"	"Pack"	"Sweden"	3.25	"None"
1486	"Mom's Dry Noodle"	"Onion Oil & Shrimp Flavor"	"Pack"	"Taiwan"	5	"None"
1485	"Nongshim"	"Spicy Tonkotsu Noodle Soup"	"Pack"	"USA"	5	"None"
1484	"Ibumie"	"Mee Baa..Gus Mi Goreng Spicier Original Flavour"	"Pack"	"Malaysia"	3.75	"None"
1483	"Four Seas"	"Hot & Spicy Instant Noodle (Mushroom & Beef Flavour)"	"Pack"	"Hong Kong"	4	"None"
1482	"Maruchan"	"I Want To Eat Ramen' Shoyu Flavor"	"Pack"	"Japan"	4	"None"
1481	"Master Kong"	"Mushroom Stew Chicken Ramen"	"Pack"	"China"	3.5	"None"
1480	"Paldo"	"Jjol Bibim Men"	"Pack"	"South Korea"	4	"None"
1479	"Nissin"	"Cup Noodles Easy Fideos Tomato Chicken Flavor Ramen Noodle Soup"	"Cup"	"USA"	3.5	"None"
1478	"Ruski"	"Tom Yam Flavour Instant Noodles"	"Pack"	"Thailand"	4	"None"
1477	"Mama"	"Instant Noodles Moo Nam Tok Flavour"	"Pack"	"Thailand"	4	"None"
1476	"Thai Chef"	"Instant Nudelsuppe Shrimp Flavour"	"Pack"	"Germany"	3.5	"None"
1475	"Bamee"	"Cup Oriental Style Instant Noodles Chicken Flavour"	"Cup"	"Thailand"	3.25	"None"
1474	"Mama"	"Instant Noodle Shrimp Tom Yum Flavour Jumbo Pack"	"Pack"	"Thailand"	4	"None"
1473	"Mama"	"Instant Cup Noodles Shrimp Tom Yum Flavour (Extreme)"	"Cup"	"Thailand"	5	"None"
1472	"Ruski"	"Chicken Masala Flavour Instant Fried Noodles"	"Pack"	"Thailand"	3.75	"None"
1471	"Mama"	"Instant Noodles Shrimp Creamy Tom Yum Flavour Jumbo Pack"	"Pack"	"Thailand"	5	"2013 #10"
1470	"Mama"	"Instant Cup Noodles Spicy Cheese Flavour"	"Cup"	"Thailand"	3.5	"None"
1469	"Bamee"	"Oriental Style Instant Noodles Beef Flavour"	"Pack"	"Germany"	3.25	"None"
1468	"Mama"	"Instant Cup Noodles Seafood Pad Kee Mao Flavour"	"Cup"	"Thailand"	5	"None"
1467	"Ruski"	"Creamy Tom Yam Instant Noodles"	"Pack"	"Thailand"	4.5	"None"
